Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105204,01 105204,Sarah B Cooper Child Development,Construction of Play Structure,,Access Compliance Only - NOT K-14,$0.00,3/11/2003,940 Filbert Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105272,01 105272,Sarah B. Cooper,"Construction of ADA accessible pre-fab aluminum ramp Alteration to Play-yard area , sitework, paving and drains",#3-Close of File w/o Certification - Exceptions,School (K-12),$0.00,11/24/2003,940 Filbert Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105292,01 105292,New Traditions Elementary School,Alteration to Admin/CR/M.P. Bldg (Window Replacement),#1-Certification & Close of File,School (K-12),"$358,000.00",4/28/2003,2049 Grove Streer,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105317,01 105317,Guadalupe Elementary School,"Alteration to Guadalupe E S-Windows,Ext. Plywood Replacement",#1-Certification & Close of File,School (K-12),"$2,376,254.73",4/25/2003,859 Prague,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105372,01 105372,Uc-Hastings School Of Law,Alteration to McAllister Student Housing Tower,,Access Compliance Only - NOT K-14,$0.00,6/29/2004,100 Mcallister,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105439,01 105439,Kate Kennedy Cdc/mission Education Center Elem. School,Alteration to Entire campus:Fire Alarm Replacement,#1-Certification & Close of File,School (K-12),"$90,201.15",9/30/2005,1670 Noe Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105442,01 105442,Sunset Elementary School,Alteration to Entire campus: Fire Alarm Replacement,#1-Certification & Close of File,School (K-12),"$115,000.00",9/30/2005,1920-41 St. Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105443,01 105443,Malcolm X Elementary School,Alteration to Entire campus: Fire Alarm Replacement,#1-Certification & Close of File,School (K-12),"$110,000.00",9/30/2005,350 Harbor Road,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105552,01 105552,Presidio Middle School,Alteration to Elevator in Main Building and Fire Alarm Upgrades throughout school,,School (K-12),$0.00,,450  30th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105686,01 105686,Marshall Elementary School,Construction of playstructure - SEE ACS COMPLIANCE NOTES BELOW REGARDING PHASE #2 Alteration to Access upgrades due to upgraded play structures approved under phase 1.,,Access Compliance Only - NOT K-14,$0.00,5/18/2005,1575 15th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105687,01 105687,Junipero Serra Elementary School,Construction of playstructure - SEE ACS COMPLIANCE NOTES BELOW REGARDING PHASE #2 Alteration to Provide accessibility upgrades due to upgraded play structures approved in phase 1.,,Access Compliance Only - NOT K-14,$0.00,5/18/2005,625 Holly Circle,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105688,01 105688,Burnett Child Development Center,Construction of playstructure - SEE ACS COMPLIANCE NOTES BELOW REGARDING PHASE #2 Alteration to Provide accessibility upgrades due to playstructures approved under phase 1.,,Access Compliance Only - NOT K-14,$0.00,5/18/2005,1520 Oakdale Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=105996,01 105996,San Miguel Child Development Center,Alteration to Garden Accessibilty,,Access Compliance Only - NOT K-14,$0.00,,300 Seneca Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106008,01 106008,Alvarado Elementary School,Construction of New Play Structure,,Access Compliance Only - NOT K-14,$0.00,3/24/2004,625 Douglass  Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106010,01 106010,John Yehall Chin Elementary School,Construction of New Play Structure,,Access Compliance Only - NOT K-14,$0.00,3/3/2004,350  Broadway Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106012,01 106012,Malcolm X Elementary School,Construction of New Play Structure,,Access Compliance Only - NOT K-14,$0.00,3/3/2004,350 Harbor Road,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106013,01 106013,Jose Ortega Elementary School,Construction of New Play Structure,,Access Compliance Only - NOT K-14,$0.00,6/10/2005,400 Sargent Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106014,01 106014,New Traditions Elementary School,Alteration to (1) Academic Building - Window Replacement,#1-Certification & Close of File,School (K-12),"$109,000.00",3/26/2004,2049 Grove Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106201,01 106201,Sherman Elementary School,Alteration to Sherman ES Fire Alarm,,School (K-12),$0.00,,1651 Union Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106270,01 106270,Lilienthal Elementary School,"Alteration to Exterior Sitework - Retaining walls, fencework",#1-Certification & Close of File,School (K-12),"$193,349.84",8/25/2004,3950 Sacramento Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106416,01 106416,21st Century Academy Elementary School,Alteration to Main Building & Portable Building - ADA Upgrades,,Access Compliance Only - NOT K-14,$0.00,,2055 Silver Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106417,01 106417,Gloria Davis Middle School,Alteration to Main Building - ADA Upgrades,,Access Compliance Only - NOT K-14,$0.00,,1195 Hudson Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106473,01 106473,Charles Drew Elementary School,Alteration to MP/CR/Library/Admin building,,School (K-12),$0.00,,50 Pomona Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106496,01 106496,Garfield Elementary School,Alteration to Entire Campus - F A System,#1-Certification & Close of File,School (K-12),$0.00,5/31/2006,420 Filbert Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106590,01 106590,Bret Harte Child Development Center,Construction of Playground Equipment,,Access Compliance Only - NOT K-14,$0.00,11/30/2004,950 Hollister Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106601,01 106601,John Yehall Chin Elementary School,Alteration to (1) Multi-purpose room (lighting fixtures),#1-Certification & Close of File,School (K-12),"$24,850.00",1/14/2005,350 Broadway,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106705,01 106705,Lawton Alternative School,Additions to Lawton Alternative School.,,Access Compliance Only - NOT K-14,$0.00,6/27/2005,1570 - 31st Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106706,01 106706,Robert Louis Stevenson Elementary School,Additions to Robert Louis Stevenson Elementary School.,,Access Compliance Only - NOT K-14,$0.00,10/28/2005,2051 - 34th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106707,01 106707,Hastings College Of The Law,Alteration to 200 McAllister Street Facility,,Access Compliance Only - NOT K-14,$0.00,4/14/2005,200 Mcallister Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106724,01 106724,Hillcrest Elementary School,Construction of Play structure,,Access Compliance Only - NOT K-14,$0.00,1/3/2005,810 Silver Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106806,01 106806,George Peabody Elementary School,Alteration to Entire campus,#1-Certification & Close of File,School (K-12),$0.00,4/19/2006,251-6th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106813,01 106813,Bryant Elem. School,Alteration to M.P./C.R./Kitchen/Administration Building-ADA upgrade,#1-Certification & Close of File,School (K-12),"$1,647,770.64",5/31/2005,1050 York Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106837,01 106837,Bret Harte Elementary School,"Alteration to Buildings A, B, & C",#1-Certification & Close of File,School (K-12),"$3,064,199.00",5/18/2005,1035 Gilman Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106842,01 106842,Lafayette Elem. School - Fire Alarm & Elevator,Alteration to Entire campus,#1-Certification & Close of File,School (K-12),"$367,248.88",4/19/2006,4545 Anza Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106897,01 106897,Rosa Parks Elementary School Modernization,Alteration to CR/MP Building,#1-Certification & Close of File,School (K-12),"$4,076,350.13",8/10/2005,1501 O'farrell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106899,01 106899,Treasure Island Elementary School,"Alteration to Buildings A, B, C, Annex Buildings 1, 2, 3, 4, and Boys & Girls Clubhouse",,School (K-12),$0.00,9/7/2005,13 And E Streets,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106940,01 106940,Sherman Elementary School,Alteration to Main Building,#1-Certification & Close of File,School (K-12),"$2,240,757.00",8/11/2005,1651 Union Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106960,01 106960,International Studies Academy,Alteration to (1) Main/M.P. building- window replacement,#1-Certification & Close of File,School (K-12),"$690,150.00",5/18/2005,693 Vermont Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106973,01 106973,Rosa Parks Elementary School,Construction of Play Structure.,,Access Compliance Only - NOT K-14,$0.00,3/28/2005,1501 O'farrell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=106988,01 106988,Dr. Charles Drew Elementary School,"Alteration to (2) CR buildings - Add elevators, and make other improvements",#1-Certification & Close of File,School (K-12),"$3,283,528.37",8/10/2005,50 Pomona Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107089,01 107089,Commodore Sloat Elementary School,Alteration to Entire Campus,#1-Certification & Close of File,School (K-12),"$2,714,144.00",9/7/2005,50 Darien Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107091,01 107091,Excelsior - Guadalupe Childcare Center Playstructure,Alteration to new playstructure and associated p-o-t upgrades,,Access Compliance Only - NOT K-14,$0.00,5/13/2005,859 Prague Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107092,01 107092,Longefellow Elementary School Playstructure,Alteration to new playstructure and asssociated p-o-t upgrades,,Access Compliance Only - NOT K-14,$0.00,5/11/2005,755 Morse Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107093,01 107093,Jefferson Park Child Developement Center,Additions to Play Yard - New Play Structure and associated p-o-t upgrades,,Access Compliance Only - NOT K-14,$0.00,5/3/2005,1350 25th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107125,01 107125,Junipero Serra Elementary School,"Construction of Play structure relocation, low concrete walls, steps.",,Access Compliance Only - NOT K-14,$0.00,6/16/2005,625 Holly Circle,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107147,01 107147,Sunnyside Elementary School,Construction of Sunnyside Elementary Play Structure.,,Access Compliance Only - NOT K-14,$0.00,5/23/2005,,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107193,01 107193,Various Sites,"Alteration to Toilet Room, Site Work & Painting at Treasure Island ES, Everett MS, Sanchez ES, Paul Revere ES, Maxwell MS",#1-Certification & Close of File,School (K-12),"$4,472,484.00",8/8/2005,,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107234,01 107234,Jefferson Prek Child Development Center,Alteration to Single User Restroom Access Updgrade,,School (K-12),$0.00,,1350 25th Avenue,San Franciso
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107281,01 107281,Various Sites,"Alteration to Balboa HS, Mission HS, Galileo, & Everett MS-  Ceiling Winch support",,School (K-12),$0.00,8/22/2005,1000 Cayuga Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107287,01 107287,Horace Mann Academic Middle School,"Construction of Elevator Building Alteration to Academic, Auditorium, Shop, Gym, Gymnasium and Cafeteria Buildings",#1-Certification & Close of File,School (K-12),"$8,984,546.00",12/8/2005,3351 - 23rd Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107288,01 107288,Clarendon Elementary School,"Alteration to (1) CR/Admin/Conselling bldg, Multi-purpose building Additions to (1) CR/Admin/Conselling building",#1-Certification & Close of File,School (K-12),"$4,359,874.00",10/24/2005,500 Clarendon Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107304,01 107304,Various Sites,Alteration to Accessible concrete yardwork at:  Roosevelt & MLK Middle School and Lafayette Elementary School.,,Access Compliance Only - NOT K-14,$0.00,7/1/2005,,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107305,01 107305,San Franciscounified School District-Signage Programs,Alteration to SIGNAGE PROGRAM FOR SCHOOL INCLUDING TACTILE BRAILLE ELEMENTS,,Access Compliance Only - NOT K-14,$0.00,,,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107377,01 107377,Alvarado Elementary School,"Construction of 1 - Covered Walkways Alteration to Entire Campus, Sitework",#1-Certification & Close of File,School (K-12),"$3,201,147.43",11/7/2005,625 Douglas Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107425,01 107425,Glen Park Elementary School,Alteration to (1) MAIN BUILDING,#1-Certification & Close of File,School (K-12),"$107,425.00",1/11/2006,151 Lippard Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107426,01 107426,Longfellow Elementary School,"Alteration to (2) C.R., (1) Main Building",#1-Certification & Close of File,School (K-12),"$121,546.67",1/20/2006,755 Morse Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107427,01 107427,Visitacion Valley Middle School,Construction of Parking & Public sidewalk at Visitacion Middle School.,,Access Compliance Only - NOT K-14,$0.00,1/20/2006,450 Raymond Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107429,01 107429,Sunnyside Elementary School,Alteration to (1) Main Building,#1-Certification & Close of File,School (K-12),"$68,703.00",1/19/2006,250 Foerster Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107430,01 107430,Aptos Middle School,Alteration to (1) Main Building- Door replacement,#1-Certification & Close of File,School (K-12),"$52,000.00",1/18/2006,105 Aptos Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107441,01 107441,Sherman Elementary School,Relocation of 3 - Relocatable C.R. Bldg/s,#3-Close of File w/o Certification - Exceptions,School (K-12),$0.00,,1651 Union Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107447,01 107447,Bryant Elementary School,Construction of Playstructure.,,Access Compliance Only - NOT K-14,$0.00,8/17/2005,1050 York Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107509,01 107509,Commodore Sloat Elementary School,Relocation of 4 - Relocatable C.R. Bldg/s,#1-Certification & Close of File,School (K-12),"$100,000.00",9/30/2005,50 Darien Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107512,01 107512,San Francisco Community Elementary School,"Construction of (N) Trash Enclosure, Accessibility ramps Alteration to Main school bldg.",#1-Certification & Close of File,School (K-12),"$3,815,886.23",12/30/2005,125 Excelsior Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107534,01 107534,Gloria Davis Middle School,Alteration to Classroom & Multi Purpose Buildings & Site Upgrades,#1-Certification & Close of File,School (K-12),"$1,166,222.13",12/27/2005,1195 Hudson Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107543,01 107543,E.r. Taylor Elementary School,"Alteration to Buildings A ,B, D",#1-Certification & Close of File,School (K-12),"$3,322,215.50",1/13/2006,423 Burrow Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107569,01 107569,Benjamin Franklin Middle School,Alteration to (1) Main Building,#1-Certification & Close of File,School (K-12),"$299,408.12",2/24/2006,1430 Scott Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107587,01 107587,Malcolm X Academy Elementary School,"Alteration to building for new elevator, ADA compliant rails, bathrooms",#1-Certification & Close of File,School (K-12),"$4,443,843.37",2/8/2006,350 Harbor Road,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107597,01 107597,West Portal Elementary School,"Alteration to Buildings A, B, C, D, E, F & G - Entire campuse except building H - Fire Alarm upgrade.",#1-Certification & Close of File,School (K-12),"$3,077,767.38",1/26/2006,5 Lenox Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107609,01 107609,Leonard Flynn Elementary School,Alteration to One CR Bldg (Modernization of Entire School Bldg.),#1-Certification & Close of File,School (K-12),"$4,337,407.00",2/24/2006,3125 Cesar Chavez Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107639,01 107639,Visitacion Valley Middle School,Alteration to ADA Upgrade-Main Building,#1-Certification & Close of File,School (K-12),"$155,711.50",1/31/2006,450 Raymond Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107644,01 107644,Roosevelt Middle School,Alteration to Main Building- Interim ADA Upgrade; FA & Elevator Control System Upgrades,#1-Certification & Close of File,School (K-12),"$77,278.24",,460 Arguello Blvd.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107645,01 107645,Presido Middle School,Alteration to Main Building- Interim ADA/ Ramp Upgrade,#1-Certification & Close of File,School (K-12),"$131,074.05",1/31/2006,450 - 30th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107646,01 107646,Longfellow Elementary School,Alteration to Main Building- Lopez Interim ADA Upgrade,#1-Certification & Close of File,School (K-12),"$419,402.03",12/30/2005,755 Morse Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107647,01 107647,Lafayette Elementary School,Alteration to Main Building Auditorium- ADA Upgrade (Lopez Interim),#1-Certification & Close of File,School (K-12),"$51,858.40",1/11/2006,4545 Anza Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107648,01 107648,Martin Luther King Middle School,Alteration to Gymnasium- Lopez Interim ADA Upgrade,#1-Certification & Close of File,School (K-12),"$59,340.40",1/11/2006,350 Girard Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107662,01 107662,Glen Park Elementary School,Alteration to (1) Main Building- ADA (Lopez Interim) Upgrade,#1-Certification & Close of File,School (K-12),"$36,876.00",1/11/2006,151 Lippard Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107677,01 107677,Golden Gate Eementary School,Construction of new playground structures,,Access Compliance Only - NOT K-14,$0.00,11/22/2005,1601 Turk Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107716,01 107716,El Dorado Elementary School,"Alteration to Entire campus - ADA upgrade.  (8) CR buildings, (1) Multi-use building, (1) Library building.",#1-Certification & Close of File,School (K-12),"$246,915.85",2/24/2006,70 Delta Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107718,01 107718,Carver Elementary School,Alteration to (1) Main Building- ADA Barrier Removal,#1-Certification & Close of File,School (K-12),"$252,975.48",2/24/2006,1360 Oakdale Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107719,01 107719,Cesar Chavez Elementary School,Alteration to (1) Main Building- ADA Barrier Removal,#1-Certification & Close of File,School (K-12),"$223,680.45",2/24/2006,825 Shotwell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107720,01 107720,Grattan Elementary School,Alteration to (1) Main Building-  ADA Barrier Removal,#1-Certification & Close of File,School (K-12),"$336,812.00",2/24/2006,165 Grattan Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107721,01 107721,Guadalupe Elementary School,"Alteration to (7) CR buildings, (1) Auditorium, (1) Elevator, and common area - ADA upgrade.",#1-Certification & Close of File,School (K-12),"$172,813.02",2/24/2006,859 Prague Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107722,01 107722,Herbert Hoover Middle School,Alteration to (1) CR building,#1-Certification & Close of File,School (K-12),"$69,438.13",2/24/2006,2290 - 14th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107724,01 107724,Redding Elementary School,Alteration to (1) Main Building- ADA Barrier Removal,#1-Certification & Close of File,School (K-12),"$139,021.00",2/24/2006,1421 Pine Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107732,01 107732,Marina Middle School,"Alteration to Buildings A, B, C & D (ADA moderanization, Bldg A Elevator) Additions to Building D for Elevator Tower",#1-Certification & Close of File,School (K-12),"$8,912,961.00",6/1/2007,3500 Fillmore Street,San  Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107746,01 107746,A.p. Giannini Middle School,"Alteration to Gymnasium, Academic, Cafeteria/Library, Shops/Arts, Homeaking & Auditorium B",#1-Certification & Close of File,School (K-12),"$6,231,203.30",5/12/2006,3151 Ortega Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107776,01 107776,Sunnyside Elementary School,"Alteration to M.P. Bldg, new platform lift for ADA barrier removal",#1-Certification & Close of File,School (K-12),"$42,652.84",2/8/2006,250 Foerster Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107791,01 107791,John Mclaren Cdc,Additions to New Play Structure,,Access Compliance Only - NOT K-14,$0.00,1/25/2006,2055 Sunnydale Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107796,01 107796,James Denman Middle School Modernization,"Alteration to (1) CR/Admin Building, (1) Gym Building, (1) Auditorium Building (Lopez Case)",#1-Certification & Close of File,School (K-12),"$9,337,496.00",9/21/2006,241 Oneida Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107813,01 107813,Miraloma Elementary School,Construction of Play Structure and safety matting.,,Access Compliance Only - NOT K-14,$0.00,2/2/2006,175 Omar Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107823,01 107823,Various Sites,Construction of Parking & walkway.,,Access Compliance Only - NOT K-14,$0.00,2/9/2006,,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107830,01 107830,Everett Middle School,"Construction of Canopies, 6 Relocatables from Stockpile. Alteration to Main building for ADA work, new elevator",#1-Certification & Close of File,School (K-12),"$9,862,549.43",7/27/2006,450 Church Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107834,01 107834,Claire Lilienthal Elementary School,"Alteration to (1) CR building, (8) Relocatable CR buildings and site work",#1-Certification & Close of File,School (K-12),"$2,022,763.80",6/27/2006,3630 Divisadero Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107850,01 107850,Commodore Stockton Child Care Development Center,Alteration to Campus-wide Fire Alarm Upgrade,#1-Certification & Close of File,School (K-12),"$727,000.00",6/13/2006,954 Washington Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107851,01 107851,Hillcrest Elementary School,Alteration to All buildings for access compliance and fire life safety upgrades,#1-Certification & Close of File,School (K-12),"$3,796,002.00",7/21/2006,810 Silver Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107855,01 107855,Roosevelt Middle School,Alteration to Fire Alarm and Elevator Upgrade,#1-Certification & Close of File,School (K-12),"$491,526.00",2/21/2007,460 Arguello Blvd.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107897,01 107897,Byrant Elementary School,"Alteration to Byrant School-Boiler Replacemet, Landscape, Non-structural",#1-Certification & Close of File,School (K-12),"$39,767.00",4/28/2006,1050 York Street,San Francisco
