Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103095,04 103095,Upland Junior High School,Construction of CONSTRUCTION OF: ONE C.R.BLDG & ONE M.P. BLDG,#1-Certification & Close of File,School (K-12),"$3,208,623.52",6/18/2002,444east Eleventh Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103110,04 103110,Various/ San Bernardino City Usd,Alteration to: ACADEMIC BUILDING (A-30818) AT SHANDIN HILLS MIDDLESCHOOL; CAFETERIA BUILDING A (A-30818) AT SERANO MIDDLESCHOOL; CAFETERIA BUILDING (A-2109) AT ARROWVIEW MIDDLESCHOOL,#1-Certification & Close of File,School (K-12),"$911,328.61",6/29/2001,See Appl Notes,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103122,04 103122,Juanita Blakely Jones Elementary School,CONSTRUCTION OF:(1) ADMIN BLDG 'A'; (1) MEDIA BLDG 'B'; (6) CR BLDGS 'C1'; 'C2'; 'C3'; 'C4'; 'C5' AND 'C6'; (1)MP BLDG 'D'; (1) KG BLDG 'E'; (1)SPECIAL ED BLDG 'F'; (1) TOILET BLDG 'G' AND SITE WORKS.,#1-Certification & Close of File,School (K-12),"$14,738,466.22",10/2/2001,N. E. Corner Of,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103124,04 103124,Curtis Middle School,"Construction of ALTERATIONS TO: CR BLDGS C,D,F,G,H,I,J,M/P BLDG B, SHOWER & LOCKER BLDG E & ADMIN/MP/CLR BLDG A (MOD)",,School (K-12),$0.00,10/4/2001,1472 E. Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103135,04 103135,Brentwood Elementary School,CONSTRUCTION OF: SIX (24X40) RELOC CR BLDGS PC-04-101268,#1-Certification & Close of File,School (K-12),$0.00,6/11/2001,13962 Hood Blvd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103153,04 103153,Charter 101 Elementary School,Construction of CONSTRUCTION OF: NEW FACILITY (SINGLE BLDG),#1-Certification & Close of File,School (K-12),"$2,693,411.00",9/12/2001,Silica Road Between Hesperia Road And First St,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103168,04 103168,San Bernardino High School,"ALTERATIONS TO: AUDITORIUM BLDG A-18263 
(FIRE CURTAIN REPLACEMENT)",,School (K-12),$0.00,,1850 North E Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103188,04 103188,Village Elementary School,"Construction of 1-Toilet Building (Relocatable), 1-Fire Alarm upgrade (Campus-wide), 7-Classroom Buildings (Relocatable)",#1-Certification & Close of File,School (K-12),"$270,000.00",7/19/2001,14711 Mojave St.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103206,04 103206,Various - San Bernardino City Unified S D,Construction of 5 C.R. BLDGS(RELOCATABLE): PC4-101419 (3)@HUNT ES & (2)@RIO VISTA E.S.,#1-Certification & Close of File,School (K-12),"$501,546.70",7/9/2001 8:43:39 AM,"777 North ""f"" Street",San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103207,04 103207,Various - San Bernardino City Unified S D,CONSTRUCTION OF:10 CR BLDGS(RELOCATABLE) PC4-101419; 5@ARROWVIEW MS; 3@CYPRESS ES;2@MONTERREY ES,#1-Certification & Close of File,School (K-12),"$409,121.13",5/10/2001,"777 North ""f"" Street",San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103248,04 103248,Roberts Elementary School,ALTERATION TO: RELOCATION TO (2) 24X40 RELOC CR BLDGS (04-102365) FROM THE SAME SCHOOL SITE,#1-Certification & Close of File,School (K-12),"$160,053.00",6/8/2001,494 East 9th St,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103259,04 103259,Thompson Elementary School Modernization,"ALTERATIONS TO: (4) CR BLDGS ( 'D1', 'D2', 'D3' AND 'D4' @A#29238)",,School (K-12),$0.00,8/22/2001,7401 Church Street,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103260,04 103260,Barton Elementary School Modernization,"ALTERATIONS TO:  (3)RELO CR BLDG ( 'E1',' E2', &' E3'@A#                                    29238; (1) KG. BLDG ('F""@A#30606)                                   AND SITE WORKS.",,School (K-12),$0.00,8/29/2001,2214 Pumalo Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103261,04 103261,Highland Pacific Elem School Modernization,Construction of ALTERATIONS TO: (2) CR BLDGS ( 'E' AND 'F' @A# 26128); (1) ADMIN. BLDG ('A' @A#15614) AND SITE WORKS.,,School (K-12),$0.00,8/29/2001,3340 East Pacific Ave,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103290,04 103290,San Andres High School,CONSTRUCTION OF:  TWO (2) 24X40 RELOC CR BLDGS(PC-04-101268),#1-Certification & Close of File,School (K-12),"$187,263.00",9/6/2001 8:35:52 AM,3232 Pacific,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103296,04 103296,Cabrillo Elementary School,Construction of ALTERATIONS TO: ADMIN BLDG,#1-Certification & Close of File,School (K-12),"$50,000.00",7/20/2001,1562 West 11th,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103297,04 103297,Baldy View Elementary School,ALTERATIONS TO: ADMIN BLDG 'A' (ADMIN EXPANSION),#1-Certification & Close of File,School (K-12),"$60,000.00",7/20/2001,979 Wesr 11th Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103298,04 103298,Yucaipa High School Modernization,"Alterations to 1-Mechanical Building B (A#58495), 1-Shop Building H (A#58495), 1-Library Building I (A#58495), 2-Locker Room Buildings J & K (A#29562), 1-Gymnasium Building L (A#29562), 10-Classroom Buildings  (Relocatable, 8-A#69565, 2-A#25011), 6-Classroom Buildings A, C, D, E, F & G (A#58495); Construction of 1-Elevator Building & Site Improvements",#1-Certification & Close of File,School (K-12),"$6,175,326.07",11/7/2001,33000 Yucaipa Blvd,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103305,04 103305,Various - San Bernardino City U.s.d.,"Construction of FIVE (5) (24X40) RELOCATABLE  CLASSROOM BUILDINGS(PC-04-101419); THREE (3) @ SHANDIN HILLS ELEMENTARY SCHOOL, TWO (2) @ LYTLE CREEK ELEMENTARY SCHOOL",#1-Certification & Close of File,School (K-12),"$504,337.77",6/11/2001,777 North F Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103306,04 103306,Various Sites - San Bernardin0 City U.s.d.,"Construction of 5-Classroom Buildings (Relocatable, 24x40, PC#04-101419) - (2) @ Emmerton ES, (1) @ Fairfax ES, (2) @ Lincoln ES",#1-Certification & Close of File,School (K-12),"$484,294.78",6/11/2001,777 North F Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103307,04 103307,Various Sites - San Bernardino City Usd,"Construction of FIVE (5) CLASSROOM BUILDINGS [24X40] (PC-04-103307) RELOCATABLE; ONE (1) @ BRADLEY ELEMENTARY SCHOOL, ONE (1) @ CALIFORNIA ELEMENTARY SCHOOL, THREE (3) @ MARTIN LUTHER KING ELEMENTARY SCHOOL",#1-Certification & Close of File,School (K-12),"$506,304.50",6/11/2001,777 North F Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103314,04 103314,Silver Valley High School,Construction of 4-Lunch Shelters (PA-088),DSA 301P Notification of Requirement for Certification,School (K-12),"$60,000.00",7/9/2001 11:04:48 AM,35484 Daggett/yermo Rd,Yermo
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103317,04 103317,Child Care At Nutricion Ctr. /  San Berdo. City Usd,"CONSTRUCTION OF:1 CR BLDG (RELOCATABLE) 48x40
PC4-101268 MODIFIED; SITEWORK",#1-Certification & Close of File,School (K-12),"$214,022.00",6/11/2001,1257 North Park Blvd.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103322,04 103322,Various - San Bernardino City Usd,Construction of THREE (3) CLASSROOM BUILDINGS [24x40] (PC4-101419) (RELOCATABLE): ONE (1) @ URBITA ELEMENTARY SCHOOL; ONE (1) @ ARROWHEAD ELEMENTARY SCHOOL; ONE (1)@ BARTON ELEMENTARY SCHOOL,#1-Certification & Close of File,School (K-12),"$500,845.20",6/11/2001,,
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103323,04 103323,Various - San Bernardino City Usd,Construction of THREE (3) CLASSROOM BUILDINGS [24x40] (PC4-101419) (RELOCATABLE) : ONE (1) @ PARKSIDE ELEMENTARY SCHOOL; ONE (1) @ RILEY ELEMENTARY SCHOOL;ONE (1) @ ROBERTS ELEMENTARY SCHOOL,#1-Certification & Close of File,School (K-12),"$518,365.30",6/11/2001,See Appl Notes,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103353,04 103353,Village Elementary School,"Construction of 2-Kindergarten Buildings (Relocatable, 36x40, PC#04-101268 modified)",#1-Certification & Close of File,School (K-12),$0.00,6/21/2001,14711 Mojave Drive,Victorivlle
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103361,04 103361,Upland Elementary School,CONSTRUCTION OF TWO (2) 24 X 60 RELOCATABLES (PC-304),,School (K-12),$0.00,,601 North Fifth Avenue,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103362,04 103362,Upland Elementary School,"CONSTRUCTION OF:(4) C.R. BLDGS. (RELOCATABLE, PC 253)",,School (K-12),$0.00,,601 North Fifth Avenue,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103363,04 103363,Baldy View Elementary School #2,RELOCATION OF: ONE (1) C.R. BLDGS(A-54976); (3) C.R. BLDG. (A-58664); (1) C.R. BLDG.(A-60408),,School (K-12),$0.00,,979 West Eleventh Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103364,04 103364,Baldy View Elementary School #1,"CONSTRUCTION OF: TWO (2) C.R. BLDGS.(RELOCATABLE,PC-297)",,School (K-12),$0.00,,979 West Eleventh Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103365,04 103365,Sierra Vista Elementary School,"RELOCATION OF : (1) C.R. BLDGS (A-54976)
ALTERATION: SITE WORK FOR ACCESSIBILITY",,School (K-12),$0.00,,253 E. Fourteenth Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103400,04 103400,Liberty Elementary School,RELOCATION OF TWO (2) 24 X 40 CLASSROOM BUILDINGS FROM STOCKPILE (A-04-102356),#1-Certification & Close of File,School (K-12),"$20,000.00",7/5/2001,12900 Amethyst,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103404,04 103404,Belvedere Elem School Modernization,Construction of ALTERATIONS TO: C.R. BLDG.,#1-Certification & Close of File,School (K-12),"$3,348,205.81",1/15/2002,2501 East Marshall Blvd,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103432,04 103432,Nextel Comm Site # Ca6095c - Victor Valley Usd,"Construction of CONSTRUCTION OF: 108' MONOPOLE TOWER , COACH & CHAIN LINK FENCE",#1-Certification & Close of File,School (K-12),"$49,000.00",9/12/2001,16350 Mojave Rd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103441,04 103441,Bonnie Oehl Elementary School,Alterations to 1-Classroom/Multi-purpose Building  (A-31031),#1-Certification & Close of File,School (K-12),"$2,396,926.46",6/17/2002,2525 Palm Avenue,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103514,04 103514,Village Elementary School,"ALTERATIONS TO: C.R. BLDG. ""A"" (A-26374); C.R./LIB. BLDG. ""B"" (A-26374)",#1-Certification & Close of File,School (K-12),"$494,261.00",10/20/2001,14711 Mojave Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103536,04 103536,Silverado High School,Construction of CONSTRUCTION OF SHADE STRUCTURE,#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),$0.00,8/30/2001,14048 Cobalt Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103556,04 103556,Calimesa Elem. School,RELOCATION OF:  ONE (1) 24 X 40 RELOC CR BLDG (A-62045),#1-Certification & Close of File,School (K-12),"$23,608.00",9/6/2001,13523 Second Street,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103571,04 103571,Silver Valley High School,"Construction of (2)  C.R.. BLDGS.(F&G), (1)  LIB. BLDG. (H), SITE WORK Alteration to: FIRE ALARM SYSTEM (ENTIRE CAMPUS)",,School (K-12),$0.00,7/2/2002,35484 Daggett / Yermo Road,Yermo
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103597,04 103597,Yucca Loma Elementary School,Construction of ALTERATIONS TO RELO. CR BLDG,#1-Certification & Close of File,School (K-12),"$376,351.00",12/5/2001,21351 Yucca Loma Road,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103644,04 103644,Serrano Middle School,"Alterations to 1-Main Building, Areas A, B & C (A#30818)",#1-Certification & Close of File,School (K-12),"$5,263,815.11",11/12/2003,3131 Piedmont Drive,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103645,04 103645,Goodwill High School,"Relocation of 3-Classroom Buildings (Relocatable, 24x40, A#50810)",#3-Close of File w/o Certification - Exceptions,School (K-12),$0.00,4/11/2002,15733 First Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103646,04 103646,Silverado High School,"RELOCATION OF: 13 CR BLDGS A-53739, A-51281, A-50810,
A-59410;",,School (K-12),$0.00,4/11/2002,14048 Cobalt Rd.,Vistorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103651,04 103651,Emmerton Elementary School,Alteration to 1 - Admin/Kit Bldg (A-31030) HVAC Replacement Chilling Plant Rehabilitation,#1-Certification & Close of File,School (K-12),"$488,876.00",1/8/2002,1888 Arden Ave.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103654,04 103654,Desert Trails Elem. School,CONSTRUCTION OF:1 SIGN STRUCTURE,#1-Certification & Close of File,School (K-12),$0.00,10/11/2001,14350 Bellflower Rd.,Adelanto
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103661,04 103661,Puesta Del Sol Elem School,CONSTRUCTION OF: 1 CR BLDG(RELOCATABLE) PC4-101268 (24x40);,#1-Certification & Close of File,School (K-12),"$30,000.00",10/11/2001,15887 Academy St,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103723,04 103723,Alessandro Elem. School,ALTERATION TO CR/MP/KINDERGARTEN BUILDING (A-35110),#1-Certification & Close of File,School (K-12),"$534,000.00",2/14/2002,670 Ramona,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103786,04 103786,Shandin Hills Middle School,Construction of 1-Concrete Ramp,,School (K-12),$0.00,11/29/2001,4301 Little Mtn. Drive,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103805,04 103805,Mary Putnam Henck Interm. School,"Construction of CONSTRUCTION OF:  NEW ELEVATOR TOWERS. Alteration to C.R. BLDG. 'A'(A-33159),'B'(A-31088),M.P. BLDG. 'C'(A-33159),GYM. BLDG. 'D'(A-39983)",#1-Certification & Close of File,School (K-12),"$952,255.00",6/28/2002,730 Rhine Rd.,Lake Arrowhead
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103864,04 103864,Junior / Senior High School # 2  -   Yucaipa-Calimesa Jt. Usd,"Construction of ONE GYM. BLDG (A); ONE ADMIN/LIB/MP/KIT BLDG (B); EIGHT C.R. BLDGS (C, C1, D, E, F. F-1, G, & H);TWO LUNCH/SEATING CANOPY STRUCT.; COVERED WALKWAY; TRASH & TRANSF. ENCL.; AND SITEWORK.",#1-Certification & Close of File,School (K-12),"$1,218,092.27",6/20/2002,Covington Ranch Property With Northeast Corner,Calimesa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103873,04 103873,New High School # 8 /  San Bernardino City Usd.,Construction of (1)ADMIN/LIB BLDG (A); (1)GYM BLDG (A); (1)LOCKER BLDG (A); (1)MP/KITCHEN BLDG (B); (9) CR BLDGS (C;D;E;F;G1;G2;H1;H2 AND J); (2) TOILET/CR BLDGS (E;F) AND SITE WORKS.,,School (K-12),$0.00,,Corner Of Del Rosa Dr. And 9th. Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103874,04 103874,Elementary School # 47 /  San Bernardino City Usd.,"Construction of (1), Admin. Bldg 'A'; (1),Media Center Bldg 'B';(7), C.R. Bldg/s 'C1'; 'C2'; 'C3'; 'C4'; 'C5'; 'C6';'F'; (1) , M.P. Bldg 'D' and site, Sitework.,",#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$17,251,718.24",3/24/2003,South East Corner Of 20th And Guthrie Streets,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103875,04 103875,Elementary School # 44 /  San Bernardino City Usd.,"Construction of CONSTRUCTION OF:  ADMIN. BLDG., K-GARTEN, MULTI-PURPOSE, 4 - CLSRM. BLDGS. TOILET BLDG. AND ONE (1) RELOC. CLSRM. ( PC-101268 )",,School (K-12),$0.00,,Southwest Corner Of Northpark Blvd. And Mountain D,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103899,04 103899,Cobalt Middle School,Construction of 1-Gymnasium Building,#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$1,545,956.16",7/12/2002,13801 Cobalt Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103948,04 103948,Child Care Facility At Parkview Elementary,Construction of ALTERATIONS TO: TWO (24X40) RELOCATABLES STOCKPILE #100246,#1-Certification & Close of File,School (K-12),"$20,000.00",1/24/2002,13427 Cahugenga St.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103952,04 103952,Lewis Elem. School,Construction of (1)  K.G. BLDG (SINGLE STORY ),#1-Certification & Close of File,School (K-12),"$1,718,000.00",7/23/2002,National Training Center,Fort Irwin
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=103972,04 103972,Charles Hoffman Elem. School,Construction of SINGLE STORY GYMNASIUM BUILDING(note: application void- see letter by C. rush 1/3/2007 j.cohen 2/22/07),,School (K-12),$0.00,10/15/2002,2851 Running Springs Road,Running Springs
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104004,04 104004,Mariana Elem. School,Construction of CONSTRUCTION OF:  ONE SHADE STRUCTURE,#1-Certification & Close of File,School (K-12),$0.00,7/3/2002,10601 Manhasset Rd.,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104017,04 104017,Enrollment Center /  San Berdo. City Usd,Construction of CONSTRUCTION OF:  ONE (1)  RELOCATABLE (96'X40') BLDG.  PC-101268 MODTECH DESIGN MT-2440 AT THE WEST HIGHLAND ANNEX ADMIN. SITE,#1-Certification & Close of File,School (K-12),"$542,000.00",7/10/2002,1535 W. High Land Ave.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104018,04 104018,Martin Luther King Middle School`,CONSTRUCTION OF:  LUNCH SHELTER,,School (K-12),$0.00,,12580 N. Medical,Sana Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104055,04 104055,Arroyo Valley High School,Construction of Snack Bar Bldg. 'L'; Site Work,#1-Certification & Close of File,School (K-12),"$236,635.73",7/9/2002,1881 Baseline,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104061,04 104061,Arrowview Middle School,"Construction of 1-Toilet Building (Relocatable, PC#04-101447)",#1-Certification & Close of File,School (K-12),"$88,942.00",3/28/2002,2299 North,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104112,04 104112,Martin Luther King Middle School,Construction of 2 SHADE STRUCTURES (CLASSIC RECREATION SYSTEMS),#1-Certification & Close of File,School (K-12),"$98,992.00",8/13/2002,18448 Ward St.,Fountain Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104258,04 104258,Yucaipa High School,Alterations to 1-Chiller Building (A#25365),#1-Certification & Close of File,School (K-12),"$450,000.00",8/27/2002,3300 Yucaipa Blvd.,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104259,04 104259,Ridgeview Elem. School,"Alteration to: C.R. BLDG. C-F (A#67959), K.G. BLDG. B (A#67959), M.P./LIB./ADMIN BLDG. A (A#67959)",#1-Certification & Close of File,School (K-12),"$336,191.00",1/30/2003,11021 Sunnyside Dr.,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104260,04 104260,Parkview Middle School,"Alteration to C.R. BLDGS. C,D,F-H,J-L (A#53265),ADMIN. BLDG. A (A#53265),MEDIA CTR. BLDG. B (A#53265),M.P. BLDG. E (A#53265)",#1-Certification & Close of File,School (K-12),"$647,283.00",8/27/2002,34875 Tahoe Drive.,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104314,04 104314,Pinon Mesa Middle School,"Construction of TOILET BLDG. (RELOCATABLE,PC#04-101026)",#1-Certification & Close of File,School (K-12),"$80,000.00",6/13/2002,9298 Sheepcreek Rd.,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104386,04 104386,Various /  San Berdo City Usd,Construction of 6 CR BLDGS (RELOCATABLE) PC4-101055;1@BARTON ES; 1@SERRANO MS; 2@CURTIS JR HS; 2@URBITA ES;,,School (K-12),$0.00,,See Appl. Notes Box,
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104393,04 104393,Hopland Elem. School,Construction of (1) C.R./ADMIN/LIB/M.P./K.G./KITCHEN BLDG; (1) TRASH ENCL.; (1) UTILITY ENCL; AND SITE WORK,#1-Certification & Close of File,School (K-12),"$12,449,495.57",3/9/2003,Cross Streets Of Hopland St And Cahuenga Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104400,04 104400,Shandin Hills Middle School,Construction of 1-SDC Classroom Building (PC#04-104430) and Sitework,#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$2,415,660.85",5/14/2003,4301 Little Mountain Dr.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104401,04 104401,Barton Elementary School,Construction of 1-Classroom Building G (PC# 04-104428) and Sitework,#1-Certification & Close of File,School (K-12),"$2,171,166.97",5/15/2003,2214 Pumato Rd.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104402,04 104402,Cabrillo Elementary School,"Construction of (1) M.P. BUILDING(G); (1) LUNCH SHELTER, AND (1) TRASH ENCLOS. Alteration to SITE WORK",#1-Certification & Close of File,School (K-12),"$2,118,137.71",6/4/2003,1562 W. 11th St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104403,04 104403,Sycamore Elementary School,Construction of (1) M.P. BLDG (G); (2) LUNCH SHELTERS Alteration to SITE WORK,#1-Certification & Close of File,School (K-12),"$2,111,284.62",7/16/2003,1075 West 13th Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104404,04 104404,Magnolia Elementary School,Construction of (1) M.P. BLDG (F); (2) LUNCH SHELTERS; AND (1) TRASH ENCLOS. Alteration to SITE WORK,#1-Certification & Close of File,School (K-12),"$1,982,374.31",6/24/2003,390 North Euclid Avenue,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104405,04 104405,Valencia Elementary School,Construction of (1) M.P. BLDG (G); (1) LUNCH SHELTER Alteration to SITE WORK,#1-Certification & Close of File,School (K-12),"$2,247,369.78",7/16/2003,541 W. 22nd Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104406,04 104406,Foothill Knolls Elementary School,Construction of (1) M.P. BLDG (G); (1) TRASH ENCLOS.; AND (1) LUNCH SHELTER Alteration to SITE WORK,#1-Certification & Close of File,School (K-12),"$2,149,842.25",8/7/2003,1245 Veterans Ct.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=104407,04 104407,Citrus Elementary School,Construction of (1) M.P. BLDG (G); (2) LUNCH SHELTERS; AND (1) TRASH ENCLOS. Alteration to SITE WORK,#1-Certification & Close of File,School (K-12),"$2,040,447.99",7/15/2003,925 W. Seventh Street,Upland
