Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108424,04 108424,Academy Elementary School,"Construction of 1 - Entry Hall for Bldg C Alteration to 2 - Admin. Bldg 'b', 'C' (A# 5841: 9109), Sitework.",#1-Certification & Close of File,School (K-12),"$1,347,890.11",5/22/2007,15907 S. Mojave Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108447,04 108447,Arrowhead Elementary School,"Construction of 1-Administration, Library, Multipurpose and Kitchen Building; 2 –  Classroom Buildings and Site work",,School (K-12),$0.00,6/1/2007,West Of Arrowhead Dr. & South Of Warrick Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108603,04 108603,Park View Elementary School,Construction of 1-Multi-purpose Building,#1-Certification & Close of File,School (K-12),"$4,083,680.66",10/2/2007,13427 Cahuenga Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108733,04 108733,Wrightwood Elementary School,"Alterations to 1-Administration Building 100, 1-Classroom Building 400; Construction of 1-Relocatable Administration Building & Site Improvements",#1-Certification & Close of File,School (K-12),"$806,551.00",6/29/2007,1175 State Hwy. 2,Wrightwood
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108734,04 108734,Galileo 101 Elementary School,"Alteration to : 1-72'x40' Relo CR Bldg. (04-107223) [Convert CR Bldg. B West to Kitchen, and new fire sprinkler system to Bldg. B East & West]",#1-Certification & Close of File,School (K-12),"$425,824.46",7/24/2007,17000 Silica Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108981,04 108981,Quail Valley Middle School,"Construction of 8-Classroom Buildings (Relocatable, 24x40), 1-Toilet Building (Relocatable, 12x40) and associated sitework",#1-Certification & Close of File,School (K-12),"$1,448,549.00",8/23/2007,10050 Arrowhead Rd.,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108998,04 108998,Green Tree East Elementary School,Construction of 1-Marquee Sign,DSA 301P Notification of Requirement for Certification,School (K-12),$0.00,8/30/2007,17246 Gibralter Dr.,Victoville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109199,04 109199,Site #6 Elementary School / Snowline Jusd,"Construction of 1-ADMIN BLDG 100, 1-M.P. BLDG 200, 1-K.G BLDG 300A, 1-K.G. BLDG 300B, 1-C.R./TOILET BLDG 400, 1-COMPUTER LAB/LIB BLDG 500, 5-RELOCATABLE C.R BLDGS GROUPS:A,B,C,D,E( EA. GROUP WITH 5 PC 04-104778 BLDGS), 4-Shade Structures: #1,2,3 AND 4  27.5ftx 32.5 ft ea.( PC 04-104883), 1-RELOCATABLE C.R BLDGS GROUP F( GROUP WITH 3 PC 04-104778 BLDGS), 1-SITE WORK WITH PAVING,PARKING LOTS AND PLAYGROUNDS, 4-Ball Walls (PC 03-106616)",,School (K-12),$0.00,3/10/2009,11220 Manzano Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109390,04 109390,District Warehouse & Central Kitchen / Snowline Jt.usd,"Construction of 1-Warehouse / Kitchen Bldg. (F), Utility Infrastructure and Street Improvement",,School (K-12),$0.00,2/3/2009,Greystone Road,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109391,04 109391,Middle School #3,"Construction of 1-Building A1 - Administration & Library, 1-Building A2 - Multi-purpose, 1-Building B - Science, 1-Building C - Gymnasium, 1-Building D - 2 Story Modular Classrooms, 1-Building E - Toilets, Shade structures (2) & sitework",,School (K-12),$0.00,4/20/2009,Belflower St.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109421,04 109421,Lomitas Elementary School,Construction of 1-Toilet Bldg (Relocatable 12 x 40)(PC 04-104780),#1-Certification & Close of File,School (K-12),"$122,900.00",3/6/2008,12571 First Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109474,04 109474,Green Tree Elementary School,Construction of 1-Fire Alarm upgrade Campus Wide,#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$118,200.00",4/10/2008,17246 Gibraltar,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109545,04 109545,Vista Verde Elementary School,"Construction of 2-36x40 Classroom Building  (Relocatable) (PC04-104778), 1-27'-6 lunch Shelter & sitework",#1-Certification & Close of File,School (K-12),"$452,728.00",5/5/2008,13403 Vista Verde Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109552,04 109552,Academy Elementary School,Construction of 1-Parking Lot / Site Access,#1-Certification & Close of File,School (K-12),"$388,034.00",5/29/2008,15907 South Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109677,04 109677,Brentwood Elementary School,Construction of 1-Marquee Sign,#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$13,200.00",8/28/2008,13962 Hook Blvd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111276,04 111276,Del Rey Elementary School,Additions to 1-Multi-purpose Building; Alterations to 1-Multi-purpose Building,#1-Certification & Close of File,School (K-12),"$3,404,002.00",3/22/2011,15332 Del Rey Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111469,04 111469,Del Rey Elementary School,"Alterations to 1-Fire Alarm upgrade / Administration/Classroom Building 100, 2-Fire Alarm upgrade / Classroom Buildings 300, 400, 14-Fire Alarm upgrade / Classroom Buildings (Relocatable) 22-23, 26-37",#1-Certification & Close of File,School (K-12),"$154,757.00",3/8/2011,15332 Del Rey Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111470,04 111470,Liberty Elementary School,"Alterations to 1-Fire Alarm upgrade / Day Care Building (Relocatable), 2-Fire Alarm upgrade / Classroom Buildings 300 & 400, 29-Fire Alarm upgrade / Classroom Buildings  (Relocatables) 19-28, 33-51, 1-Fire Alarm upgrade / Toilet Building (Relocatable), 1-Fire Alarm upgrade / Administration Building 100, 1-Fire Alarm upgrade / Kindergarten Building 200",#1-Certification & Close of File,School (K-12),"$226,009.33",3/8/2011,12900 Amethyst Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111471,04 111471,Lomitas Elementary School,"Alterations to 1-Fire Alarm upgrade / Administration Building 100, 1-Fire Alarm upgrade / Library Building 200, 1-Fire Alarm upgrade / Kindergarten Building 300, 1-Fire Alarm upgrade / Toilet Building 400, 1-Fire Alarm upgrade / Multi-purpose Building 500, 40-Fire Alarm upgrade / Classroom Buildings (Relocatable) 1-22,101-116, 120-121, 1-Fire Alarm upgrade / Toilet Building (Relocatable)",#1-Certification & Close of File,School (K-12),"$291,745.33",3/8/2011,12571 First Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111472,04 111472,Mojave Vista Elementary School,"Alterations to 1-Fire Alarm upgrade / Administration Building 100, 1-Fire Alarm upgrade / Kindergarten Building 200, 2-Fire Alarm upgrade / Classroom Buildings 300 & 400, 29-Fire Alarm upgrade / Classroom Buildings (Relocatable) 19-27, 29-31, 34-50., 3-Fire Alarm upgrade / Storage Buildings (Relocatable) 28, 32, 33",#1-Certification & Close of File,School (K-12),"$265,559.33",3/8/2011,16100 Burwood Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111473,04 111473,Parkview Elementary School,"Alterations to 1-Fire Alarm upgrade / Administration Building C, 23-Fire Alarm upgrade / Classroom Buildings 19-41(Relocatable), 4-Fire Alarm upgrade / Classroom Buildings A, B, D & E., 1-Fire Alarm upgrade / Multi-purpose Building F",#1-Certification & Close of File,School (K-12),"$231,344.34",3/8/2011,13427 Cahuenga Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111474,04 111474,Puesta Del Sol Elementary School,"Alterations to 1-Fire Alarm upgrade / Learning Resource Center Building 200, 1-Fire Alarm upgrade / Kindergarten Building 300, 1-Fire Alarm upgrade / Toilet Building 400, 1-Fire Alarm upgrade / Multi-purpose Building 500, 24-Fire Alarm upgrade / Classroom Buildings 1-3, 5-25(Relocatable), 1-Fire Alarm upgrade / Administration Building 100, 1-Fire Alarm upgrade / Toilet Building 4(Relocatable)",#1-Certification & Close of File,School (K-12),"$209,404.34",3/8/2011,15887 Academy Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111526,04 111526,Del Rey Elementary,Relocation of 1-Cafeteria Building (48' x 40' Relocatable from 04-108944 Stockpile),,School (K-12),"$89,400.00",12/16/2010,15332 Del Rey Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111682,04 111682,Quail Valley Middle School,Alterations to 1-Gymnasium Building (A#04-101578),,School (K-12),$0.00,,10058 Arrowhead Road,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111804,04 111804,Pinon Hills Elementary School,Construction of 1-Photovoltaic Field,,School (K-12),$0.00,,878 Mono Road,Pinon Hills
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111805,04 111805,Baldy Mesa Elementary School,Construction of 1-Photovoltaic Field,,School (K-12),$0.00,,10376 Baldy Mesa Road,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=111875,04 111875,Various / Snowline School District,Construction of 4-Solar Panel Parking Structures @ Quail Valley MS; 2 @ Vista Verde ES (PC 04-110355),#1-Certification & Close of File,School (K-12),"$2,005,000.00",6/16/2011,"Vista Verde Es;13403 Vista Verde St,Victorville923",Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=112276,04 112276,Pinon Hills Elementary School,Construction of 1-Toilet Building (Relocatable) 12 ft x 40 ft (PC 04-112137) and site work,#1-Certification & Close of File,School (K-12),"$159,400.00",2/9/2012,878 Mono Road,Pinon Hills
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=113440,04 113440,Liberty Elementary School,"Alterations to 3-Classroom Building 200, 300 & 400 (A#49206) HVAC upgrade, 1-Relocatable Toilet Building (A#04-103022) HVAC upgrade, 29-Relocatable Classroom BuildingS CR#19 thru CR#35 (A#56348), CR#36 thru CR#40 (A#60985), CR#41 thru CR#45 (A#68166), CR#47, CR#48 & CR#49 (A#04-100140), CR#50, CR#51 & CR#52 (A#04-106953) HVAC upgrade, 1-Multi-Purpose/AdminIstration Building 100 (A#49206) HVAC upgrade",#1-Certification & Close of File,School (K-12),"$1,293,451.00",4/15/2014,12900 Amethyst Rd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=113470,04 113470,Village Elementary School,"Alterations to 1-Multi-Use Building 700 (A#45160), 4-Classroom Buildings 100, 200 (A#04-103514), 300 & 400 (A#45160), 1-Administration Building 600 (A#45160), 23-Relocatable Classroom Buildings 20-21, 27-30 (A#60984), 22-26 (A#52541), 32-34 (A#04-100141), 35-41 (A#04-103188), K1 & K2 (A#04-103353), 1-Relocatable Toilet Building (A#04-103188)",#1-Certification & Close of File,School (K-12),"$1,116,297.50",4/15/2014,14711 Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=113471,04 113471,Mojave Elementary School,"Alterations to 33-1-M.P./Admin. Bldg. 100, 3-CR Bldgs. 200, 300, 400 (A ??? ), 29-Relo. CR Bldgs. #19 thru #27, #29, #30, #31, #34 thru #50 (A ??? ) - HVAC upgrade",#1-Certification & Close of File,School (K-12),"$1,116,297.50",4/15/2014,16100 Burwood Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=113808,04 113808,Pinon Mesa Middle School,Alterations to 1-Multi-purpose Building (A51062)- Lighting Replacement,#1-Certification & Close of File,School (K-12),"$365,900.00",10/21/2014,9298 Sheep Creek Road,Phealan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=113819,04 113819,Quail Valley Middle School,Alterations to 1-Cell Tower/ Cellular Pole/Tower,#1-Certification & Close of File,School (K-12),"$55,000.00",12/3/2014,10058 Arrowhead Road,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=113832,04 113832,Arrowhead Elementary School,Construction of 1-Multi-Use Building (Classroom; Kindergarten; Administration; Multi-purpose; Library; Kitchen),#1-Certification & Close of File,School (K-12),"$18,779,773.47",1/22/2015,Southwest Corner Of Arrowhead Drive And Warwick St,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=114276,04 114276,Park View Elementary School,Construction of 1-Marquee Sign,#1-Certification & Close of File,School (K-12),"$20,013.00",4/23/2015,13427 Cahuenga Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=115039,04 115039,Quail Valley Middle School,Alterations to 1-Library/Classroom Building 500,,School (K-12),$0.00,7/5/2016,10058 Arrowhead Road,Baldy Mesa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=116037,04 116037,"Dr. Ralph H. Baker 21st Century Learning Center ""rb21"" (previously Known As Elementary School No. 20","Construction of 1-Classroom/Multipurpose  Building, 3-Shade Structures, 1-Marquee Sign, 1-Sport Field, 3-Play Structure Areas",#1-Certification & Close of File,School (K-12),"$26,719,285.14",9/27/2017,15456 El Evado Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=116161,04 116161,Sixth Street Prep Elementary School,"Alterations to 3-Classroom Buildings / Fire Alarm upgrade, 1-Multi-purpose Building/ Fire Alarm upgrade",#1-Certification & Close of File,School (K-12),"$267,000.00",5/16/2017,15476 6th Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=118546,04 118546,Quail Valley Middle School,Alterations to 1-Telecommunication Facility; Construction of 1-Site Improvement,,School (K-12),$0.00,2/4/2020,10058 Arrowhead Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119205,04 119205,Parkview Preparatory School,Alterations to 1-Parking Lot,,School (K-12),$0.00,6/2/2020,13427 Cahuenga Rd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119206,04 119206,Puesta Del Sol Elementary School,Alterations to 1-Parking Lot,,School (K-12),$0.00,6/2/2020,15887 Academy St,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119208,04 119208,Village Elementary School,Alterations to 1-Parking Lot,,School (K-12),$0.00,6/2/2020,14711 Mojave Dr,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119209,04 119209,West Palms Conservatory,Alterations to 1-Parking Lot,,School (K-12),$0.00,6/2/2020,14375 Del Gado Rd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119210,04 119210,Brentwood Elementary School,Alterations to 1-Parking Lot,,School (K-12),$0.00,6/2/2020,13962 Hook Blvd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119211,04 119211,Challenger Elementary School,Alterations to 1-Parking Lot,,School (K-12),$0.00,6/2/2020,14777 Hopland St,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119212,04 119212,Discovery Elementary School,Alterations to 1-Parking Lot,,School (K-12),"$102,945.42",6/2/2020,13247 Amethyst Rd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=119213,04 119213,Liberty Elementary School,Alterations to 1-Parking Lot,,School (K-12),$0.00,6/2/2020,12900 Amethyst Rd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120052,04 120052,Quail Valley Middle School,Construction of 1-Diesel generator (Cellular Equipment back-up),#1-Certification & Close of File,School (K-12),"$31,126.74",6/15/2021,10058 Arrowhead Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120310,04 120310,Baldy Mesa Elementary School,"Alterations to 5-Classroom Buildings 100, 300, 400, 500 & 600 (Soffit Repair), 1-Multi-purpose Building 200 (Soffit Repair)",#1-Certification & Close of File,School (K-12),"$673,206.00",10/22/2021,10376 Baldy Mesa Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120614,04 120614,Quail Valley Middle School,Alterations to 1-Cellular Pole/Tower/ Equipment Enclosure,,School (K-12),$0.00,2/15/2022,10050 Arrowhead Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120854,04 120854,Baldy Mesa Elementary School,"Alterations to 3-Classroom Buildings 400, 500 & 600, 1-Kindergarten Building 300, 1-Administration Building (Relocatable) 38, 1-Site Improvements, 2-Toilet Buildings  (Relocatable) 20,37, 36-Classroom Buildings    (Relocatable) 21-36, 39-58 FIRE ALARM UPGRADE, 1-Administration Building 100",,School (K-12),$0.00,8/1/2022,10376 Baldy Mesa Rd.,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121056,04 121056,Pinon Hills Elementary School,"Alterations to 2-Parking Lots 1 & 2, Passenger Loading, and Site Improvements, 1-Multi-purpose / Classroom Building; Construction of 1-Shade Structure (40x60)",,School (K-12),$0.00,12/8/2022,878 Mono Rd,Pinon Hills
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121057,04 121057,Quail Valley Middle School,"Alterations to 1-Parking Lot & Site Improvements, 1-Classroom Building 700, 1-Multi-Use Building 200, 1-Arts & Crafts / Kitchen Building 600, 1-Music Building 300, 1-Library / Classroom Building 500, 1-Gymnasium 800",,School (K-12),$0.00,2/22/2023,10058 Arrowhead Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121084,04 121084,Phelan Elementary School,"Alterations to 1-Parking Lot 1 & Site Improvements, 1-Administration Building A, 1-Campus-wide Fire Alarm upgrade, 3-Classroom Buildings (Relocatable) (M4, M5, M6 flashing); Construction of 9-Classroom Buildings K1-K3, P1-P6(Relocatable, 24x40), 1-Toilet Building K (Relocatable, 12x40), 1-Fire Pump Enclosure",,School (K-12),$0.00,1/19/2024,4167 Phelan Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121085,04 121085,Pinon Mesa Middle School,"Alterations to 1-Parking Lot 1 & Site Improvements, 1-Campus-wide Fire Alarm upgrade; Construction of 1-Relocatable Toilet Building R1, 16-Relocatable Classroom Buildings H33-H41 & I42-I48",,School (K-12),$0.00,6/28/2023,9298 Sheep Creek Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121086,04 121086,Wrightwood Elementary School,"Alterations to 1-Administration Building A (Staff Restroom), 1-Classroom Building E (Student Restrooms), 1-Parking Lot 1 & Site Improvements, 1-Campus-wide Fire Alarm upgrade; Construction of 7-Classroom Buildings P14-P20 (Relocatable)",,School (K-12),$0.00,5/15/2023,1175 Ca-2,Wrightwood
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122079,04 122079,Brentwood Elementary School,"Alterations to 1-Building #500(HVAC upgrade), 44-Classroom Relocatable (HVAC upgrade), 1-Site wall, 1-Building #100(HVAC upgrade), 1-Restroom (HVAC upgrade), 1-Building #200(HVAC upgrade), 1-Building #300(HVAC upgrade)",,School (K-12),$0.00,9/20/2023,13962 Hook Blvd,Vicotrville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122080,04 122080,Del Rey Elementary School,Alterations to 1-existing HVAC units and ductwork (replacement),,School (K-12),$0.00,,15332 Del Rey Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122081,04 122081,Discovery School Of The Arts,"Alterations to 1-Library Building 200/ HVAC upgrade, 32-Classroom Buildings 1 to 32(Relocatable) / HVAC upgrade, 1-Cafeteria Building 500/ HVAC upgrade, 1-Kindergarten Building 300/ HVAC upgrade, 1-Office Building 100/ HVAC upgrade",,School (K-12),$0.00,10/18/2023,13247 Amethyst Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122082,04 122082,Irwin Academy Of Performing Arts -,"Alterations to 9-Buildings A thru H, & M (HVAC upgrade), 7-Classroom Buildings 18 thru 20, 25, & 32 thru 34 (Relocatable, HVAC upgrade)",,School (K-12),$0.00,7/22/2024,14907 S. Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122083,04 122083,Park View Elementary School,"Alterations to 1-Multi-purpose / Kitchen Building (HVAC upgrade), 11-Classroom Buildings 20 thru 24, 26, 33, 34, 39 thru 41 (Relocatable, 24'x40', HVAC upgrade), 4-Classroom Buildings A, B, D, & E (HVAC upgrade), 1-Administration Building (HVAC upgrade)",,School (K-12),$0.00,10/18/2023,13427 Cahuenga Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122084,04 122084,Sixth Street Preparatory School,"Alterations to 1-Kindergarten Building 5 (HVAC upgrade), 1-Multi-purpose Building (HVAC upgrade), 1-Pre School Building (HVAC upgrade), 2-Classroom Buildings 1&2 and 3&4 (HVAC upgrade)",,School (K-12),$0.00,9/27/2023,15476 6th Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122144,04 122144,New Tk-5 Elementary School,"Construction of 1-Classroom Building G2 (Relocatable, G2-1 thru G2-4), 1-Array 1 PV System on top of Shade Structure, 1-Media Center / Library Building D, 1-Support / Toilet Building C, 2-Workroom / Toilet Buildings F1 & G1, 2-Shade Structures, 1-Kindergarten Building E (Relocatable, E-1 thru E-4), 1-Classroom Building G3 (Relocatable, G3-1 thru G3-5), 1-Bus Boarding & Alighting Area, 3-Parking Lots 1, 2 & 3, 1-Multi-purpose Building B, 1-Classroom Building F3 (Relocatable, F3-1 thru F3-5), 1-Classroom Building F2 (Relocatable, F2-1 thru F2-4), 1-Play Fields / Play Courts & Site Improvement, 6-Mechanical Encl",,School (K-12),$0.00,,"34° 29' 20"" N, 117° 25' 13"" W",Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122241,04 122241,Del Rey Elementary School,"Alterations to 2-Parking Lots 1 & 2 (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,15332 Del Rey Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122242,04 122242,Endeavour School Of Exploration,"Alterations to 3-Parking Lots A, B, & C (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,12403 Ridgecrest Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122243,04 122243,Irwin Academy Of Performing Arts,"Alterations to 3-Parking Lots A, B, & C (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,14907 South Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122244,04 122244,Lomitas Elementary School,"Alterations to 2-Parking Lots A & B (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,12571 First Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122245,04 122245,Mojave Vista Elementary School,"Alterations to 1-Parking Lot (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,16100 Burnwood Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122246,04 122246,Mountain View Montessori Charter School,"Alterations to 1-Parking Lot 1 (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,17000 Silica Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122247,04 122247,Six Street Prep Elementary School,"Alterations to 1-Parking Lot (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,15476 6th Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122248,04 122248,Green Tree East Elementary School,"Alterations to 1-Playground & Site Improvements, 1-Parking Lot (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,8/18/2023,17246 Gibralter Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123083,04 123083,Challenger School Of Sports And Fitness,"Alterations to 1-Site Improvement, 1-Campus wide door hardware replacement/ Classroom Building A",,School (K-12),$0.00,8/20/2024,14777 Hopland Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123084,04 123084,Endeavour School Of Exploration,"Alterations to 1-Site Improvement, 1-Classroom Building 1 (Door hardware & Restroom)",,School (K-12),$0.00,8/20/2024,12403 Ridgecrest Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123085,04 123085,Galileo Academy 101,"Alterations to 1-Site Improvement, 1-Classroom Building 1 (Door hardware & Restroom)",,School (K-12),$0.00,8/20/2024,15999 Warwick Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123086,04 123086,Mountain View Montessori Charter,"Alterations to 1-Toilet Building (Relocatable) (Door Hardware), 1-Site Improvement, 2-Classroom Buildings 102, 103 (Relocatable) (Door Hardware), 1-Multi-purpose Building 101 (door hardware & restroom)",,School (K-12),$0.00,8/20/2024,15999 Warwick Street,Victorville
